judul,isi_laporan,info,link
Jalan Rusak Perbatasan Desa Raharja-Gunungmanik,Ijin melaporkan jalan kondisi rusak daerah perbatasan desa raharja-gunung manik,"  SELASA, 2025/08/19 |   INFRASTRUKTUR JALAN |   LAPORAN 5 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/jalan-rusak-perbatasan-desa-raharja-gunungmanik-202508201159131755665953549
Permohonan Renofasi Rumah Dan Bansos,"Bapak/ibu yang terhormat, perkenalkan nama saya dedi, saya seorang pekerja buruh harian lepas penghasilan saya hanya cukup untuk makan, kadang 1-2 hari kurang makan, orang tua dan mertua saya sudah tua tidak bisa kerja yang berat,,saya bersama istri dan anak tinggal dirumah mertua, dirumah mertua ditempati 5 orang, saya mau mengajukan bantuan kepada bapak/ibu pihak yang terkait.

disini saya memohon bantuan untuk renofasi rumah karena rumah yang kami huni sudah mau rubuh dan ambruk, kalo malam hujan kami tidak bisa tidur karena hampir tiap ruangan bocor semua, termasuk kamar tidur. tiang2 penyanggah juga sudah mulai keropos dan goyang, yang kami takutkan ketika tidur atau sedang berada di dalam rumah, tiang penyangganya patah dana atap rumah roboh menimpa kami yang berada di rumah.

kami sudah laporan kedesa dan sudah 3 tahun laporan ke desa, desa cuma bilang ""nanti,,belum ada anggarannya"" kemana lagi kami harus melapor dan memohon bantuan. tetapi pihak desa setiap awal tahun rumah kami sering di foto tidak tahu untuk apa, setiap ditanya untuk apa di foto, kata pihak desa untuk bantuan bansos dan renovasi tapi semua hanya kebohongan karena 3 tahun kami menunggu tidak mendapatkan bantuan renovasi rumah dan bansos,, malah mereka yang punya mobil dan kalangan menengah keatas yang mendapatkan, tetangga saya bisa mendapatkan bantuan, sedangkan saya dan istri satupun bantuan tidak kami dapatkan.

saya pernah mengadu ke desa minta bantuan bansos, kata pihak desa ""jangn meminta bansos ke desa atau ke manapun, jika masih bisa usaha maka sebaiknya usaha sendiri"" dari situ saya kapok meminta lagi bantuan ke desa. sedangkan mereka bekerja gaji tetap dan usaha ruko grosir bisa mendapatkan bantua.

demikian laporan saya sekeluarga sampaikan, kami mohon bapak/ibu dapat memaklumi dan mengabulkan permohonan saya.","  BANSOS DAERAH (PEMPROV, KAB/KOTA) |   LAPORAN 8 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/permohonan-renofasi-rumah-dan-bansos-202509101405511757487951740
Permohonan NOP Baru,"Mohon info perihal persyaratan permohonan NOP baru di Kabupaten Sumedang.
apakah sudah bisa secara online?",  PAJAK |   LAPORAN 13 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/permohonan-nop-baru-202308311206491693458409535
Tidak Pencurian,"""Pada hari sabtu malam sekitar pukul 20.15 tgl 24 Mei 2024 telah terjadi kasus pencurian, namun aksi tersebut berhasil di gagal warga sehingga pelaku kabur dan meninggal sebuah handphone milik pelaku namun ketika handphone miliki pelaku tersebut hedak di amankan datang lah salah seorang pegawai Desa Cigentur, kab Sumedang untuk meminta barang bukti tersebut dan akan bertanggung jawab mengamankan barang bukti tersebut ujarnya. Tak lama dari waktu kejadian di sekitar pukul 22.00 ada seorang anak memimta barang bukti tersebut kepada pegawai Desa Cigentur tersebut, dengan mudahnya pegawai Desa Cigentur tersebut memberikan barang bukti tersebut tanpa melakukan introgasi terlebih dahulu. Namun setelah korban mengetahui barang bukti tersebut sudah diserah pihak koban tidak mempercayai akan kepemilikan barang bukti tersebut dan pihak korban berusaha sendiri mengali informasi kepada anak yang mengambil barang bukti itu, dan terbukti bahwa handphone itu bukan milik anak tersebut melainkan ia disuruh oleh pelaku. Mohon tindakan lanjutan Pemerintah Desa Cigentur..""Lokasi Kejadian [KABUPATEN SUMEDANG] | [TANJUNGKERTA] | [CIGENTUR] | [Warung kelapa muda pak aceng]","  KAMIS, 2024/05/30 |   KEPOLISIAN |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/tidak-pencurian-202406031100381717387238921
Jam Operasional Pabrik,"Saya tinggal di lingkungan hunian di dusun cukang lemah desa raharja kecatamatan tanjungsari kab. sumedang rt 01 rw 08. persis di bagian depan rumah saya terdapat tempat usaha penggilingan makanan hewan dan di duga ada salah satu pabrik baru di dirikan tanpa ada izin dari warga setempat. dimana pabrik baru tersebut sebagai bahan pengelolaan makanan hewan beroperasi sampai pukul jam 02:00 wib dini hari yang menimbulkan suara bising dari suara mesin tersebut yang sangat mengganggu. seringkali kegiatan tersebut sudah warga beri peringatan secara lisan dan disampaikan kepada pemilik usaha. namun kebisingan mereda hanya untuk beberapa saat. padahal usaha tersebut baru buka dan pada awal berdiri ada perjanjian bahwa usaha tersebut hanya beroprasi sampai jam 21:00 wib....
namun perkataan pemilik usaha tersebut hanya manis di awal saja.
pertanyaan saya: 1. adakah uu/perda yang menjamin kenyamanan warganya yang tinggal di lingkungan hunian? 2. bagaimana status hukum tempat usaha tersebut di atas, bila ia berdiri dalam lingkungan hunian? 3. upaya hukum apa yang dapat saya lakukan untuk mendapatkan hak atas lingkungan yang tenang tanpa adanya polusi suara tadi? terima kasih atas perhatiannya.",  KETERTIBAN UMUM |   LAPORAN 9 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/jam-operasional-pabrik-202412120049151733939355342
Dugaan Kecuranangan Isi Gas Lpg 3 Kg,"Kami baru beli gas lpg 3kg di warung bu een rt 02 rwv06 ciawi desa cikeruh kec. jatinangor, ketika dipasang meter gas ternyata cuma 1/2 ciba ditimbang berat <2kg sudah coba tukar dengan tabung lain masih tetap kami curiga ini dari penyalur tanpa sepengetahuan pemilik warung. mohon ditindaklanjuti , terima kasih","  RABU, 2024/06/12 |   LAINNYA TERKAIT ENERGI DAN SUMBER DAYA ALAM |   LAPORAN 7 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/dugaan-kecuranangan-isi-gas-lpg-3-kg-202406120827271718155647841
Mohon Di Bangun Jalan Desa Karena Sudah Lebih Dari 20 Tahun Tidak Di Lakukan Pembangunan/Perbaikan,"Dengan ini, saya perwakilan warga dusun kebon kopi rt.06/02 Desa Sukaraja Kecamatan Cibugel Kabupaten Sumedang ingin menyampaikan keluhan masyarakat tentang tidak layaknya jalan desa yang kami tempati. Sehubungan dengan ini kami meminta kepada pihak terkait untuk segera membangun/memperbaiki jalan desa yang kami tempati karena jalan sangat tidak layak dan sudah hampir 20 tahun tidak tersentuh pembangunan. Dengan dibangunya/diperbaikinya jalan desa yang kami tempati harapanya dapat memperlancar laju ekonomi dan menambah ketertataan desa yang kami tinggali. Demikian aspirasi kami terimakasih dari kami warga dusun kebin kopi.","  LAINNYA TERKAIT PEMBANGUNAN DESA, DAERAH TERTINGGAL, DAN TRANSMIGRASI |   LAPORAN 24 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/mohon-di-bangun-jalan-desa-karena-sudah-lebih-dari-20-tahun-tidak-di-lakukan-pembangunan-perbaikan-202403232339551711211995573
Layanan Pembuatan Kia,"Hai min, kenapa layanana pembuatan kia tidak bisa di gunakan? saya sangat membutuhkannya dan saat ini sedang di luar kota, apa bisa dibantu?",  ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL |   LAPORAN 4 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/layanan-pembuatan-kia-202409301459291727683169570
Kenaikan Biaya Pendaftaran Rsud Sumedang,"Selamat malam, perkenalkan saya taufik dari sumedang...saya mau menyampaikan keberatan perihal kenaikan biaya administrasi pendaftaran di rsud sumedang. dari yang awalnya 90rb naik menjadi 175rb..bagaimana bisa seorang pasien dengan keterbatasan financial yang harus kontrol setiap bulan, harus membayar mahal di pintu pertama masuk rumah sakit tersebut...jika harus membandingkan dengan rsup hasan sadikin saja, mereka mentarifkan 45rb untuk setiap pasien umum penderita odha hiv , sedagkan di rsud sumedang 90rb...sekarang rsup hasan sadikin masih 45rb dan rsud sumedang menaikan menjadi 175rb...mohon untuk segera menanggapi dan mengklarifikasi hal tersebut...saya tidak mengharapkan jawaban seperti ini "" pindah saja ke bpjs"", dan saya fikir itu adalah bukan jawaban yang tepat..terima kasih","  SELASA, 2024/01/30 |   LAINNYA TERKAIT PELAYANAN KESEHATAN |   LAPORAN 3 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/kenaikan-biaya-pendaftaran-rsud-sumedang-202401300919361706581176142
Ganti Rugi Lahan Tol Cisumdawu,Https://kabarsbi.com/pak-jokowi-sudah-13-tahun-ganti-rugi-tanah-tol-cisumdawu-belum-selesai/,"  MINGGU, 2023/01/22 |   LAINNYA TERKAIT PEKERJAAN UMUM DAN PENATAAN RUANG |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/ganti-rugi-lahan-tol-cisumdawu
Tower Telkomsel Dekat Rumah,Dengan adanya tower telkomsel yang terbilang dekat ini menjadi kerugian tertentu untuk saya pribadi . kerugian yang didapat berupa alat elektronik yang rusak akibat paparan radiasi dari tower telkomsel tersebut . sampai saat ini saya tidak mendapat kompensasi apapun dari pihak terkait. mohon dengan laporan ini menjadi pertimbangan untuk survei di lokasi yang terletak pada alamat : dusun margaluyu rt 001/006 desa cimungkal kecamatan wado,"  LAINNYA TERKAIT KETENTERAMAN, KETERTIBAN UMUM, DAN PELINDUNGAN MASYARAKAT |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/tower-telkomsel-dekat-rumah-202403151625541710494754229
Pengendalian Populasi Kucing Liar,"Mohon bantuan nya pada dinas terkait, untuk pengendalian populasi kucing liar.

banyak kucing liar yang buang air besar di gang-gang kecil, menyebabkan banyak lalat yang berpotensi menimbulkan penyakit pada manusia, terlebih pada lingkungan padat penduduk. banyak juga kucing sakit yang dikhawatirkan menyebarkan penyakit lewat kotorannya.

lokasi :
lingkungan cipadung kotakaler
rt.001 rw.006
sumedang utara.",  PERLINDUNGAN SATWA |   LAPORAN 12 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/pengendalian-populasi-kucing-liar-202410061109401728187780890
Pergantian Ktp Rusak,Formulir apa saja yang harus di isi kan ? dan bagaimana cara mengisi nya ? pernyataan sebab rusak ini saya bikin sendiri atau ada form nya ?,  KTP (KARTU TANDA PENDUDUK) |   LAPORAN 6 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/pergantian-ktp-rusak-202504291041381745898098720
Pelayanan Kesehatan Hewan,"Assalammualaikum, Mohon maaf pak/bu untuk vaksin gratis apakah ada rencana diadakan di Desa Cisalak, Kecamatan Cisarua?",,https://www.lapor.go.id/laporan/detil/pelayanan-kesehatan-hewan-202509291328501759127330548
Jalan Rusak Parah,"Assalamualaikum Selamat pagi Bpk/ Ibu Pemprov/ Pemda. Saya ingin barbagi keluhan sebagai warga terkait jalan yang rusak parah, Jalan ini berada di desa Raharja kecamatan Tanjungsari yang membentang dari Cipacing hingga ke kampung gordah. Sudah beberapa tahun jalan ini tidak ada perbaikan sehingga menghambat aktivitas warga, apalagi di musim hujan sering terjadi kecelakaan akibat jalan rusak yang licin. Harapannya ada tindakan dari pemerintah daerah maupun provinsi untuk menanggulangi masalah ini, mengingat hampir rata rata jalan yang ada di desa Raharja Kecamatan tanjungsari banyak yang rusak. Terima kasih atas perhatiannya, harapan kami dari warga desa raharja agar ditanggapi. Lokasi Kejadian KABUPATEN SUMEDANG| TANJUNGSARI| RAHARJA | Dusun Culeutik Desa Raharja Kecamatan Tanjungsari Kabupaten Sumedang, Kewenangan Pemerintah KABUPATEN SUMEDANG","  JUMAT, 2024/05/17 |   INFRASTRUKTUR JALAN |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/jalan-rusak-parah-202405200909021716170942239
Kartu Tanda Penduduk,Assalamualaikum. maaf mau nanya apakah webnya sedang error atau gmna. soalnya saya buat ktp online sampai skrg blm ada kabar apapun. makasii sebelumnya,"  JUMAT, 2023/05/19 |   KTP (KARTU TANDA PENDUDUK) |   LAPORAN 8 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/kartu-tanda-penduduk-202306081505321686211532788
Laporan Untuk Dlhk,"Saya tinggal di area cipada, tepatnya sebrang parkiran rsud cipada. saya simpan sampah didepan rumah seperti biasa pada hari senin pukul 05.30, lalu sampai sekarang hari selasa malem sampah saya gada yg angkut, padahal petugas ada 2x balikan ke area tersebut. al hasil sampah saya jadi berantakan entah sama kucing/pemulung. lalu didepan pager saya sering banyak orang yang buang sampah sembarangan, tetapi setiap pagi tidak pernah di bersihkan sama petugas kebersihan, tetangga saya malah sampe harus ngasih uang agar area depan rumahnya di bersihkan oleh petugas. itu kan sudah pungli, sedangkan kita setiap bulan bayar iuran. padahal yang tinggal di area jalur tengah selalu dibersihkan, sampe trotoar pun di bersihkan setiap pagi. kenapa yang area belakang tidak di bersihkan juga? gak adil dong pak!","  SELASA, 2024/08/20 |   PENCEMARAN LINGKUNGAN |   LAPORAN 4 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/laporan-untuk-dlhk-202408202150461724165446626
Jalan Rusak Di Daerah Blok Sabeulit Dusun Cibubut Desa Jayamekar Kecamatan Cibugel,"Jalan penghubung antara Dusun Cibubut Kecamatan Cibugel dan Cisoka Sumedang utara yang baru baru kemarin diperbaiki sekarang kondisinya sudah rusaka terkikis air hujan ,, aspalny sudah habis terutama di daerah Blok sabeulit Desa Jayamekar Cibugel.... Sayang sekali padahal itu akses penghubung tercepat dari cibugel ke sumedang ,, mohon bantuan perhatiannya pak / bu",  INFRASTRUKTUR |   LAPORAN 10 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/jalan-rusak-di-daerah-blok-sabeulit-dusun-cibubut-desa-jayamekar-kecamatan-cibugel-202511201011421763608302243
!Darurat!! Permintaan Fogging Nyamuk Dbd,"Sehubungan meningkatnya kasus dbd di daerah saya yaitu di jatimulya, tepatnya perum asabri sindangtamansadi rt01/05 . sudah ada banyak kasus (darurat dbd) termasuk anak saya juga masuk rs 7 mei - 13 mei sampe masuk hcu juga.

saya sudah lapor rt setempat untuk melakukan fogging nyamuk dbd tapi tidak ada tindakan.

dengan ini saya sampaikan untuk segera mengabulkan permintaan fogging nyamuk dbd.

darurat dbd",  LAINNYA TERKAIT KESEHATAN |   LAPORAN 16 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/-darurat-permintaan-fogging-nyamuk-dbd-202405250942311716604951161
Beli Buku Lks,"Tolong pak dedi, SDN di Sumedang masih jual buku LKS. Terima kasih untuk segera di tanggapi
lokasi kejadian Kabupaten Sumedang Tanjungmedar Wargaluyu SDN Wargaluyu
aduan ini menjadi kewenangan Pemkab Sumedang","  SELASA, 2025/07/29 |   LAINNYA TERKAIT PENDIDIKAN DAN KEBUDAYAAN |   LAPORAN 20 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/beli-buku-lks-202508131131551755059515001
Penyimpangan,Saya ingin melaporkan bahwa d SMPN 1 Darmaraja Kabupaten Sumedang Jawa Barat ada kegiatan oknum guru olagraga yang tiap bulannya mengagendakan kegiatan renang.. saya selaku orang tua murid merasa keberatan akan adanya kegiatan setiap satu (1) bulan sekali... karna oknum guru ini telah menfaatkan kegiatan tersebut dengan mengambil keuntung persiswanya...Mohon bapak/ibu menanggapi laporan saya...,"  SABTU, 2023/12/16 |   LAINNYA TERKAIT PENDIDIKAN DAN KEBUDAYAAN |   LAPORAN 9 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/penyimpabgan-202312160759331702688373645
Sppt Pajak Bumi Dan Bangunan,"Tagihan sppt pajak bumi dan bangunan saya tidak d bayarkan oleh pegawai desa selama 3 tahun yaitu tahun 2020,2022 dan 2023 , pada tanggal 5 mei saya sudah menanyakan ke pihak desa dan ngobrol langsung dengan kepala desa nya menanyakan perihal ini akan tetapi kata kepala desa nya angkat tangan dikarenakan pegawai tersebut sudah tidak lagi bekerja,mohon solusinya atas kerugian saya tersebut.lokasi berada di kantor desa mekargalih kecamatan jatinangor kabupaten sumedang
terimakasih","  SENIN, 2025/05/05 |   LAINNYA TERKAIT PAJAK |   LAPORAN 25 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/sppt-pajak-bumi-dan-bangunan-202506121904271749729867641
Permintaan Perbaikan Jalan,"Disini saya sebagai salah satu warga lokal ingin menyampaikan bahwa di desa kami terdapat jalan umum yang sudah lebih dari 20 tahun tidak pernah di perbaiki , jalan nya licin karna tanah merah dan bebatuan dan sering memakan korban, kami mohon perbaikan di jalan kami di segerakan karena kami membayar pajak.
alamat : jln. cileutik , desa gunung manik, kec. tanjungsari, kab.sumedang, jawa barat","  KAMIS, 2023/03/02 |   LAINNYA TERKAIT PEMBANGUNAN DESA, DAERAH TERTINGGAL, DAN TRANSMIGRASI |   LAPORAN 4 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/permintaan-perbaikan-jalan-202303021301431677736903712
Pembayaran Pbb,"Mau menanyakan untuk nop 32.13.010.010.005.1538.0 & 32.13.010.010.005.1329.0 blm muncul di riwayat pembayaran, pdhal sudah dibayarkan pada tgl 24 september 2022, mohon penjelasannya, terimakasih.
*bukti pembayaran terlampir","  JUMAT, 2022/12/09 |   LAINNYA TERKAIT PAJAK |   LAPORAN 14 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/pembayaran-pbb-22
Bantuan warga kurang mampu dan mengalami sakit,Permohonan bantuan untuk warga kurang mampu di Dusun Cipari Desa Persiapan Pasirpadang serta mengalami sakit,,https://www.lapor.go.id/laporan/detil/bantuan-warga-kurang-mampu-dan-mengalami-sakit-202510311241151761889275663
Mohon Segera Di Selesaikan Pelebaran Jalan Jatinunggal Sumedang,"Dikarenakan banyak aktivitas masyarakat yang terganggu selama 1 bulan lebih dan membahayakan pengguna jalan. mohon agar proyek pelebaran jalan di jatinunggal segera di selesaikan secepatnya.
1. kami mohon segera di selesaikan dan di percepat. karena mobil tidak bisa masuk garasi. dan membahayakan pengguna jalan.
2. tolong perbaiki tembok jalan warga yang di rusak oleh beko.
kami mohon perhatian nya dan di perhatikan
lokasi : blok jatinunggal dekat polsek kebawah",  INFRASTRUKTUR JALAN |   LAPORAN 2 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/mohon-segera-di-selesaikan-pelebaran-jalan-jatinunggal-sumedang-202409140823471726277027910
Jalan Berlubang,"""Tolong ini banyak jalan berlubang di sepanjang jalan Kolonel Ahmad Syam, atau yang biasa di sebut jalan sayang di daerah Jatinangor, Kabupaten Sumedang. Padahal jalan ini banyak dilalui mahasiswa dan anak sekolah. Sering terjadi kecelakaan tunggal karena jalan rusak. Dan sebentar lagi biasanya jalan ini suka di pake jalur alternatif arus mudik. Jadi tolong bapak/ ibu bisa tindak lanjuti aduan ini, karena menyangkut keselamatan nyawa di jalanan. Hatur nuhun ""Lokasi Kejadian [KABUPATEN SUMEDANG] | [JATINANGOR] | [CIKERUH] | [di sepanjang jalur jalan sayang atau jalan Kolonel Ahmad Syam, sampai batas jalan dangdeur rancaekek] Aduan ini menjadi kewenangan Pemerintah Daerah Kab. Sumedang","  RABU, 2024/03/20 |   INFRASTRUKTUR JALAN |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/jalan-berlubang-202403210949411710989381597
Pertanyaan Pembuatan Ktp Online,"Saya mau buat ktp baru tapi layanan sedang tidak tersedia di silasidakep, kira-kira kapan layanan bisa digunakan?",  ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL |   LAPORAN 4 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/pertanyaan-pembuatan-ktp-online-202308011357401690873060257
Jalan Rusak Parah,"Tolong sampai kan kepada pak dedi dan pak dony bupati sumedang ini jalan sudah bertahun² tidak kunjung diperbaiki padahal beliau sudah 2 periode, kondisi jalan full bebatuan sudah tidak seperti jalan lagi, minimal dibeton lagi, padahal ini jalan alternatif buahdua-indramayu

loakasi kejadian kabupaten sumedang buahdua ciawitali jl.buahdua sanca indramayu
aduan ini menjadi kewenangan pemda kabupaten sumedang",  INFRASTRUKTUR JALAN |   LAPORAN 6 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/jalan-rusak-parah-202504132323511744561431739
Permohonan Informasi terkait ISU Strategis RPJMD,"Assalamualaikum,Selamat pagi, izin bapak/ibu admin . Saya dari bappeda kabupaten garut mau menanyakan terkait Isu strategis dalam Ranperda RPJMD Kabupaten sumedang, barangkali dapat di share? Untuk kepentingan dalam dokumen RPJMD kami dalam hal telaah terhadap isu strategis Daerah berbatasan , hatur nuhun sebelumnya",,https://www.lapor.go.id/laporan/detil/permohonan-informasi-terkait-isu-strategis-rpjmd-202509121040181757648418126
Phk Sepihak Tanpa Penyelsaian Administrasi,"""Nama Ade Nuryaya Alamat Sumedang, diminta mengundurkan diri oleh PT.Mandiri Insan Usaha (Vendor PT.PLN Sumedang) di Bidang Billing dan Penagihan, saya langsung diganti personil dengan Hak pekerja sebagaimana diatur Perundang Undangan tidak di berikan dan atau di gelapkan pihak perusahaan termasuk keanggotaan BPJS yang tak dinonaktifkan, terimakasih.

""Lokasi Kejadian KABUPATEN SUMEDANG| SUMEDANG UTARA| MEKARJAYA|","  RABU, 2025/03/05 |   HAK PEKERJA |   LAPORAN 3 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/phk-sepihak-tanpa-penyelsaian-administrasi-202503121017351741749455084
Ijin Wawancara Penelitian,"Halo, selamat sore, abang/kakak. Saya Vallen merupakan salah satu mahasiswa Sekolah Tinggi Hukum Bandung ingin melakukan suatu wawancara untuk penelitian kami mengenai kebijakan food estate. Apakah kami bisa melakukan wawancara dan bagaimana prosedurnya?",,https://www.lapor.go.id/laporan/detil/ijin-wawancara-penelitian-202509121037371757648257809
Pju Mati,Pju mati sudah lama,  PENERANGAN JALAN |   LAPORAN 6 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/pju-mati-202308270611181693091478044
Pju (Penerangan Jalan Umum) Mati 10 Titik,"Assalamu'alaikum.
saya mau melaporkan bahwa lampu pju yang ada di sepanjang jalan desa cilembu - lebak jawa kembali mati. dulu saya juga melaporkan kejadian ini tahun 2023 bulan juni. dan hanya menyala beberapa bulan. dan di tahun 2024 ini lampu pju kembali mati 10 titik. perkiraan mati lampu pju ini kisaran dari bulan febrari 2024. mohon segera diperbaiki dan saya mohon juga pengerjaannya dengan onderdil yang bagus. biar kedepannya tidak ada lagi lampu pju yang mati. mohon segera di tindak lanjuti!!
ini saya cantukan salah satu titik koordinat pju yang mati -6°54’22,824”s 107°50’47,076”e
sisanya saya sertakan di lampiran.",  SP4N-LAPOR! |   LAPORAN 3 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/pju-penerangan-jalan-umum-mati-10-titik-202405280911161716862276385
Konsultasi Layanan Pengajuan Ijin Penelitian,"Pengguna melakukan konsultasi terkait SOP layanan pengajuan penelitian secara daring/digital. Namun dikarenakan dasar penelitian pengguna untuk tugas akhir, maka pengajuan penelitian tidak perlu dilakukan. Hal tersebut berdasarkan permendagri no 03 tahun 2018 pasal 5 ayat 1 untuk penelitian tugas akhi dari kampus dalam negeri tidak perlu membuat ijin surat rekomendasi penelitian.",,https://www.lapor.go.id/laporan/detil/konsultasi-layanan-pengajuan-ijin-penelitian-202508291043281756439008970
Pengaduan Kesehatan Hewan Ternak,Simpati Selamat malam ka mohon maaf sbelumnya malem malem nge WA Saya agum gumelar dari kecamatan wado ingin bertanya terkait vaksinasi PMK pada ternak itu prosedur nya harus lapor kemana dulu ya?,,https://www.lapor.go.id/laporan/detil/pengaduan-kesehatan-hewan-ternak-202508281624411756373081101
Ada Indikasi Baznas Kabupaten Sumedang Tidak Melaporkan Pertanggungjawaban Sesuai Dengan Uu,Assalamualaikum. pada tanggal 15 juni kami melaporkan bahwa petugas ppid kabupaten sumedang perihal permintaan lpj baznas kabupaten sumedang. sesuai dengan uu no 23 tahun 2011 bahwa lpj baznas melaporkan ke bupati. tapi menurut informasi yang di sampaikan bahwa pemerintah kabupaten sumedang tidak menyimpan informasi yang di minta. padahal dalah uu no 23 tahun 2011 dan pp no 14 tahun 2014 . mohon perihal pelayanan publik untuk bisa menegor dan memberikan sanksi nya. karena informasi tersebut adalah hak umat. terima kasih.,  LAINNYA TERKAIT AGAMA |   LAPORAN 3 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/ada-indikasi-baznas-kabupaten-sumedang-tidak-melaporkan-pertanggungjawaban-sesuai-dengan-uu-202507181556201752828980356
Laporan Tidak Menerima Gaji Terakhir,"Assalamualaikum, saya ingin melapor, saya sebelumnya seorang karyawan di wom finance sumedang, saya bekerja sebagai marketing agent officer dari juli 2023 hingga 14 april 2024 terhitung habis kontrak dan tidak berniat diperpanjang, akan tetapi di tanggal 25 april 2024 saya tidak mendapatkan hak saya yaitu sisa gaji dari tanggal 1 -14 sesuai hitung habis kontrak, saya malah tidak dianggap kerja dan mangkir, padahal ada bukti absensi serta kehadiran lainnya dari tanggal 1 april 2024 hingga tanggal 6 april 2024 terpotong libur lebaran hingga tanggal 13 april 2024 dan pada tanggal 14 april 2024 saya habis kontrak yang diperpanjang per 3 bulan sekali dikarenakan saya merupakan karyawan outsourcing dari PT Swapro yang bekerja di Wom Finance Sumedang, saya bermaksud ingin meminta tolong kepada bapak/ ibu dinas tenaga kerja untuk mendapatkan solusi yang baik, karrna saya merasa tidak memiliki masalah ataupun kriminal menyimpang dan saya berhenti secara baik baik","  KAMIS, 2024/04/25 |   HAK PEKERJA |   LAPORAN 15 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/laporan-tidak-menerima-gaji-terakhir-202405100108401715278120642
